screen_name,componentnumber,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class
BuzzFeedNews,0,0,0,0,0,14
MevlutCavusoglu,0,0,0,0,0,14
TRTWorldNow,0,0,0,0,0,14
trtworld,0,0,0,0,0,14
DailySabah,0,0,0,0,0,14
JennyCafarella,0,0,0,0,0,14
ketimebextete,0,0,0,0,0,14
Dersimdagg,0,0,0,0,0,14
RihaRoni,0,0,0,0,0,14
goodnightmoond,0,0,0,0,0,14
K24Turkce,0,0,0,0,0,14
tawaksham,0,0,0,0,0,14
JesusChristan,0,0,0,0,0,14
HeinzKetchup_US,0,0,0,0,0,14
TABASCO,0,0,0,0,0,14
karwanTahir,0,0,0,0,0,14
rogerfederer,0,0,0,0,0,14
DOTArabic,0,3,0.428571,0.483204,0,14
USEmbassyYemen,0,0,0,0,0,14
CENTCOMArabic,0,0,0,0,0,14
USEmbassyCairo,0,0,0,0,0,14
usembassybeirut,0,0,0,0,0,14
Defense_Iraq,0,1,1,1,6,37
ArmY_Iq,0,0,0,0,0,37
IQ_Mesopotamia,0,0,0,0,0,37
Victor_Iraq,0,0,0,0,0,37
mar_iraq,0,0,0,0,0,37
Hashed_News,0,0,0,0,0,37
Mystiq11,0,4,0.423248,0.478162,0,37
SHADE_WORLDWIDE,0,0,0,0,0,37
HealthZA,0,0,0,0,0,37
Kelleyrose20,0,0,0,0,0,37
daniellestaub,0,0,0,0,0,37
BravoTV,0,0,0,0,0,37
Teresa_Giudice,0,0,0,0,0,37
_JillianStaub,0,0,0,0,0,37
MargaretJosephs,0,0,0,0,0,37
melissagorga,0,0,0,0,0,37
DoloresCatania,0,0,0,0,0,37
JenniferAydin,0,0,0,0,0,37
AlArabiya_Eng,0,0,0,0,0,37
TheArabSource,0,0,0,0,0,37
jas8880,0,0,0,0,0,37
nidalgazaui,0,0,0,0,0,37
IraqiNews_com,0,0,0,0,0,37
ahmusawi,0,0,0,0,0,37
Acts17,0,0,0,0,0,37
robkardashian,0,0,0,0,0,37
J0HNST0N,0,0,0,0,0,37
CengizYar,0,0,0,0,0,37
Hrh_Lady_Zee1,0,0,0,0,0,37
Hrh_Lady_Zee,0,0,0,0,0,37
Terror_Monitor,0,0,0,0,0,37
TeamMediaWarIq,0,0,0,0,0,37
Syria_Protector,0,0,0,0,0,37
KURDISTAN_ARMY,0,0,0,0,0,37
nicolejohno,0,0,0,0,0,37
DavidWellsCT,0,0,0,0,0,37
moscow_ghost,0,0,0,0,0,37
islamicworldupd,0,0,0,0,0,37
AmnestyAR,0,3,0.503067,0.599593,0,28
Legal_Agenda,0,0,0,0,0,28
DialaHaidar,0,0,0,0,0,28
aibahrain,0,0,0,0,0,28
MfaEgypt,0,0,0,0,0,28
AlsisiOfficial,0,0,0,0,0,28
husseinmagdy16,0,0,0,0,0,28
lynn_maalouf,0,0,0,0,0,28
rayaelhassan,0,0,0,0,0,28
a20_ab,0,0,0,0,0,28
UN_HRC,0,0,0,0,0,28
ZiadItanioff,0,0,0,0,0,28
Ahmed_Mansoor,0,0,0,0,0,28
whrdmena,0,0,0,0,0,28
nasema33,0,0,0,0,0,28
MikeyKayNYC,0,1,1,1,0,17
attackerman,0,0,0,0,0,17
BBCWales,0,0,0,0,0,17
PaulSzoldra,0,0,0,0,0,17
Austin_Tice,0,0,0,0,0,17
RoyalMarines,0,0,0,0,0,17
alextomo,0,0,0,0,0,17
lilo11,0,0,0,0,0,17
MythiliSk,0,0,0,0,0,17
njameel9,0,0,0,0,0,17
JohnNicholRAF,0,0,0,0,0,17
MickyYule9,0,0,0,0,0,17
MonicaLewinsky,0,0,0,0,0,17
geopsychiatry,0,0,0,0,0,17
igorvolsky,0,0,0,0,0,17
marinamaral2,0,0,0,0,0,17
LibyaLiberty,0,0,0,0,0,17
Equinox,0,0,0,0,0,17
soulcycle,0,0,0,0,0,17
MalcolmNance,0,0,0,0,0,17
JulietHuddyTV,0,0,0,0,0,17
piersmorgan,0,0,0,0,0,17
BigDaveMorton,0,0,0,0,0,17
jbsleaders,0,0,0,0,0,17
HISTORY,0,0,0,0,0,17
melissarfleming,0,0,0,0,0,17
bellingcat,0,0,0,0,0,17
AshleyRParker,0,0,0,0,0,17
teamtrace,0,0,0,0,0,17
tedcruz,0,0,0,0,0,17
BBCSpotlight,0,0,0,0,0,17
scottmox,0,0,0,0,0,17
WashInstitute,0,1,1,1,0,16
harith_hasan,0,0,0,0,0,16
the_majalla,0,0,0,0,0,16
CruickshankPaul,0,0,0,0,0,16
KristinaKHummel,0,0,0,0,0,16
Levitt_Matt,0,0,0,0,0,16
FabriceBalanche,0,0,0,0,0,16
RadioTeleSuisse,0,0,0,0,0,16
SonerCagaptay,0,0,0,0,0,16
ElanaGulf,0,0,0,0,0,16
STCSouthArabia,0,0,0,0,0,16
Shtuni,0,0,0,0,0,16
bytyqi_kujtim,0,0,0,0,0,16
PhillipSmyth,0,0,0,0,0,16
HamdiAMalik,0,0,0,0,0,16
DavidMakovsky,0,0,0,0,0,16
AmbDennisRoss,0,0,0,0,0,16
NeriZilber,0,0,0,0,0,16
haaretzcom,0,0,0,0,0,16
azavallis,0,3,0.440843,0.522672,0,29
martinchulov,0,0,0,0,0,29
katielambornyes,0,0,0,0,0,29
guardian,0,0,0,0,0,29
Moirasool,0,0,0,0,0,29
guardianphotos,0,0,0,0,0,29
The_Manifold,0,0,0,0,0,29
Mariniki,0,0,0,0,0,29
YiannisBab,0,0,0,0,0,29
RiscTraining,0,0,0,0,0,29
say_shannon,0,0,0,0,0,29
VodafoneGroup,0,0,0,0,0,29
StefSimanowitz,0,0,0,0,0,29
fgeffardAFP,0,0,0,0,0,29
AxtipitoSNews,0,0,0,0,0,29
VovousaFestival,0,0,0,0,0,29
EnriCanaj,0,0,0,0,0,29
KamiloNollas,0,0,0,0,0,29
sturdyAlex,0,0,0,0,0,29
YanniKouts,0,0,0,0,0,29
janinel83,0,0,0,0,0,29
alexanderchalk,0,0,0,0,0,29
georgemagnus1,0,0,0,0,0,29
MacroPolis_gr,0,0,0,0,0,29
baphometx,0,0,0,0,0,29
bodhibrian,0,0,0,0,0,29
georgopalis,0,0,0,0,0,29
paulmasonnews,0,0,0,0,0,29
ekathimerini,0,0,0,0,0,29
Elena_Kappa,0,0,0,0,0,29
pitsirikos,0,0,0,0,0,29
FerdiGiugliano,0,0,0,0,0,29
IrateGreek,0,0,0,0,0,29
damomac,0,0,0,0,0,29
thegreatrobbery,0,0,0,0,0,29
NickMalkoutzis,0,0,0,0,0,29
IyerC,0,0,0,0,0,29
Balkanizator,0,0,0,0,0,29
keeptalkingGR,0,0,0,0,0,29
MatinaStevis,0,0,0,0,0,29
BBCGavinHewitt,0,0,0,0,0,29
amna_news,0,0,0,0,0,29
TheDCPope,0,0,0,0,0,29
SpiegelPeter,0,0,0,0,0,29
Lencyclopedie,0,0,0,0,0,29
JussiPullinen,0,0,0,0,0,29
SkylaMana,0,0,0,0,0,29
OpenEurope,0,0,0,0,0,29
GreekAnalyst,0,0,0,0,0,29
AlJazeera_World,0,1,1,1,0,26
JamalsNews,0,0,0,0,0,26
AJENews,0,0,0,0,0,26
RSF_inter,0,0,0,0,0,26
ICRC_IQ,0,1,1,1,0,32
jlrmatt,0,0,0,0,0,32
ICRC,0,0,0,0,0,32
ICRC_lb,0,0,0,0,0,32
NAZZAL32337156,0,0,0,0,0,32
ICRC_ar,0,0,0,0,0,32
aljarida,0,0,0,0,0,32
l_a_une_plume,0,0,0,0,0,32
nikimclark,0,0,0,0,0,32
thestationiq,0,0,0,0,0,32
iraqircs,0,0,0,0,0,32
ali731981,0,0,0,0,0,32
AlyonaSynenko,0,0,0,0,0,32
suhairzakkout,0,0,0,0,0,32
roya_musawi,0,0,0,0,0,32
ICRC_af,0,0,0,0,0,32
DStillhartICRC,0,0,0,0,0,32
ICRC_au,0,0,0,0,0,32
Viber,0,1,1,1,0,38
WWF,0,0,0,0,0,38
shakira,0,0,0,0,0,38
itsdougthepug,0,0,0,0,0,38
aasutosshj,0,0,0,0,0,38
RakutenToday,0,0,0,0,0,38
edajporter,0,0,0,0,0,38
unicefchief,0,0,0,0,0,38
UReportGlobal,0,0,0,0,0,38
ItGetsBetter,0,0,0,0,0,38
EniJames,0,0,0,0,0,38
RakutenArena,0,0,0,0,0,38
FCBarcelona,0,0,0,0,0,38
HilzFuld,0,0,0,0,0,38
cnnphilippines,0,0,0,0,0,38
AndreaWdowyczyn,0,0,0,0,0,38
matthewcarano,0,0,0,0,0,38
Msquared_is,0,0,0,0,0,38
TechCrunch,0,0,0,0,0,38
VentureBeat,0,0,0,0,0,38
psawers,0,0,0,0,0,38
Ani1u7,0,0,0,0,0,38
spacekittylei,0,0,0,0,0,38
eseccer,0,0,0,0,0,38
ij_Pod,0,0,0,0,0,38
dheydhs,0,0,0,0,0,38
root_alpine,0,0,0,0,0,38
ViberHelp,0,0,0,0,0,38
dennisdls,0,0,0,0,0,38
ialvanopoulos,0,0,0,0,0,38
Rascal207,0,0,0,0,0,38
marko_king1,0,0,0,0,0,38
heeeth7,0,0,0,0,0,38
tetraversity,0,0,0,0,0,38
Moshiblum,0,0,0,0,0,38
NikiSchmoelz,0,0,0,0,0,38
Oppugn4tor,0,0,0,0,0,38
Sa9ri4o,0,0,0,0,0,38
Deck_Officer,0,0,0,0,0,38
joannetheninja_,0,0,0,0,0,38
patriciadlpz,0,0,0,0,0,38
milovanja,0,0,0,0,0,38
M_ska98,0,4,0.394177,0.483902,0,19
DiyarMedhat,0,0,0,0,0,19
rdr2,0,0,0,0,0,19
RockstarGames,0,0,0,0,0,19
PP1BbaUdzTjMMMl,0,0,0,0,0,19
Saud11661,0,0,0,0,0,19
saleh735171,0,0,0,0,0,19
AlHadath,0,0,0,0,0,19
2BcmfxkGyCqcwAX,0,0,0,0,0,19
ajmubasher,0,0,0,0,0,7
alikabi64820668,0,0,0,0,0,19
salmaha16455601,0,0,0,0,0,19
Yousef9_A9,0,0,0,0,0,19
IamS2K,0,0,0,0,0,19
Jxber,0,0,0,0,0,19
Mano33485930,0,0,0,0,0,19
sajjadgaber2,0,0,0,0,0,19
UAE_BARQ,0,0,0,0,0,19
moviesnack_,0,0,0,0,0,19
AlarabyTV,0,0,0,0,0,19
sh_154,0,0,0,0,0,19
1ksa_999,0,0,0,0,0,19
RasoolMaala1,0,0,0,0,0,19
mltga212,0,0,0,0,0,19
hfc_67891,0,0,0,0,0,19
SETAHi,0,0,0,0,0,19
ahod7272,0,0,0,0,0,19
ttrrkkuu,0,0,0,0,0,19
loody316,0,0,0,0,0,19
AhiaNono1412,0,0,0,0,0,19
GhaliaaCoc,0,0,0,0,0,19
mohammed077224,0,0,0,0,0,19
7bH4QU0spj2e9k4,0,0,0,0,0,19
eFpxv4nEih5HkcV,0,0,0,0,0,19
jomaroob,0,0,0,0,0,19
Sheikh_alHabib,0,0,0,0,0,19
hQ7InnoQqcT9ZiY,0,0,0,0,0,19
JIVbtj4CDWApEET,0,0,0,0,0,19
k_kfmfg,0,0,0,0,0,19
iQTech4Peace,0,0,0,0,0,19
medoo4medoo,0,0,0,0,0,19
marsadiraq,0,2,0.958333,0.978261,42.559524,7
ealsaegh,0,0,0,0,0,7
Hchahine04,0,0,0,0,0,7
SouthThaer,0,0,0,0,0,7
media_mujahid,0,0,0,0,0,7
abdulla71370693,0,0,0,0,0,7
Axis_of_resista,0,0,0,0,0,7
sputnik_ar,0,0,0,0,0,7
hamzaalhassan,0,0,0,0,0,7
Mady_kc,0,0,0,0,0,7
Hamzakhansa,0,0,0,0,0,7
almasirah,0,0,0,0,0,7
Firas_Nadhim,0,0,0,0,0,7
DrMahmoudRefaat,0,0,0,0,0,7
Abu_Amir101,0,0,0,0,0,7
abdusalamsalah,0,0,0,0,0,7
YusufAlJamri,0,0,0,0,0,7
fuadibrahim2008,0,0,0,0,0,7
14FebOnLine,0,0,0,0,0,7
fatimaalhawaj,0,0,0,0,0,7
ALWEFAQ,0,0,0,0,0,7
A313V,0,0,0,0,0,7
icsft,0,0,0,0,0,7
JobeerBa,0,0,0,0,0,7
Imamkhomeini_A,0,0,0,0,0,7
mosslm123,0,0,0,0,0,7
MaithamAlhmdy,0,0,0,0,0,7
virtue_wins,0,1,1,1,0,31
y2tXgnhYNKCcrSd,0,0,0,0,0,31
ahmad_alwaeli,0,0,0,0,0,31
s_h_h_t,0,0,0,0,0,31
UniverseIce,0,0,0,0,0,31
66Dn7f1Jg56PHWl,0,0,0,0,0,31
Jj96FDvsquN2rEG,0,0,0,0,0,31
Ali1R2,0,0,0,0,0,31
zahraad18,0,0,0,0,0,31
asoo_hadi_,0,0,0,0,0,31
natek306,0,0,0,0,0,31
taratelaltaf,0,0,0,0,0,31
Ali_IQ__,0,0,0,0,0,31
ameerali3221,0,0,0,0,0,31
aswwjj,0,0,0,0,0,31
AboAli1980316,0,0,0,0,0,31
farhan_m_com,0,0,0,0,0,31
noorreda1992,0,0,0,0,0,31
i_sondosy,0,0,0,0,0,31
PWVtKnQHxf6eUe4,0,0,0,0,0,31
mariam142m,0,0,0,0,0,31
iNTWtQQISizRTgD,0,0,0,0,0,31
aN_wa19,0,0,0,0,0,31
z9X02SLpbSZcKcO,0,0,0,0,0,31
AlawiehY,0,0,0,0,0,31
Nourwehbe26,0,0,0,0,0,31
wahaj192,0,0,0,0,0,31
8M8GS0AnzqcXmdb,0,0,0,0,0,31
OmJaffar6,0,0,0,0,0,31
Zainab58522865,0,0,0,0,0,31
Zahraa23102223,0,0,0,0,0,31
sajawaleed717,0,0,0,0,0,31
SjGYNuQ4nzJ5whk,0,0,0,0,0,31
AlMosahf,0,0,0,0,0,31
xj4wqtEQFtSu6uO,0,0,0,0,0,31
taba3li,0,0,0,0,0,31
NmzG41fxylizpso,0,0,0,0,0,31
Radhi8Ahmed,0,0,0,0,0,31
jrooh1444,0,0,0,0,0,31
farah18ali,0,0,0,0,0,31
Cristian212004,0,0,0,0,0,31
Mawroone,0,0,0,0,0,31
5EP3UeXzYoXN4LG,0,0,0,0,0,31
HadeelAls5,0,0,0,0,0,31
Qqy9mtHF4qWIYDh,0,0,0,0,0,31
AlJawadainIQ,0,0,0,0,0,31
Lhaidari1,0,0,0,0,0,31
sat15f,0,0,0,0,0,31
iraqalhussainn,0,0,0,0,0,31
saad1984saa,0,0,0,0,0,31
mustafa_alghzee,0,0,0,0,0,31
vfIsfZ4imYKJD0F,0,0,0,0,0,31
fadireda70,0,0,0,0,0,31
SaadSaa18785156,0,0,0,0,0,31
_sta97,0,0,0,0,0,31
ZBbIn0W2vjUt468,0,0,0,0,0,31
zooz4580,0,0,0,0,0,31
LanaAlsabaghk,0,0,0,0,0,31
Lizan10158486,0,0,0,0,0,31
kishwarkk,0,0,0,0,0,31
2r_l0,0,0,0,0,0,31
Salma__hamed,0,0,0,0,0,31
hepta_0,0,0,0,0,0,31
Sa__qwe,0,0,0,0,0,31
fahemalfatlawe,0,0,0,0,0,31
I5hmwyh1jsGluuG,0,0,0,0,0,31
aiiiaiia7141,0,1,1,1,0,0
blacky_gal,0,0,0,0,0,0
wEzNx4yBojAL21s,0,4,0.316591,0.349359,0,10
Kr1Hd,0,0,0,0,0,10
albardy07,0,0,0,0,0,10
wchtr5eN68AbAkf,0,0,0,0,0,10
l7KVxRTlXEEgtV9,0,0,0,0,0,10
ZaZaxzis,0,0,0,0,0,10
M_iRaQyA,0,0,0,0,0,10
AWSALZUBAIDI,0,0,0,0,0,10
aboiraq83,0,2,0.534653,0.564815,0,19
zainab36670529,0,0,0,0,0,19
i6nYRFbXHvYQUBX,0,0,0,0,0,19
iraq_adab,0,0,0,0,0,19
bintalal82,0,0,0,0,0,19
Ahmadalsadr,0,0,0,0,0,19
AyadAllawi,0,0,0,0,0,19
zahraa_bdr,0,4,0.375193,0.427447,0,10
adil_emaam,0,0,0,0,0,10
OmaniAsil,0,0,0,0,0,10
jamalrayyan,0,0,0,0,0,10
ddaddy313A,0,0,0,0,0,10
Asheq313,0,0,0,0,0,10
MustiObaid,0,0,0,0,0,10
ALEye_News,0,0,0,0,0,10
roseiraq3,0,0,0,0,0,10
korde_82,0,0,0,0,0,10
MMAJ85,0,0,0,0,0,10
h_haed,0,0,0,0,0,10
AlashoorFares,0,0,0,0,0,10
ali91jassim,0,0,0,0,0,10
MITHAKSALEH,0,0,0,0,0,10
hamssonosi,0,0,0,0,0,10
AboMuhamed5,0,0,0,0,0,10
habsboz,0,0,0,0,0,10
ahmed_abd21,0,0,0,0,0,10
Lucian_Kim,0,0,0,0,0,20
41Strange,0,0,0,0,0,20
borzou,0,0,0,0,0,20
omareconomics,0,0,0,0,0,20
scsazak,0,0,0,0,0,20
hiamag,0,0,0,0,0,20
Capt_Navy,0,0,0,0,0,20
EmCLew,0,0,0,0,0,20
Dralabadiyaser,0,0,0,0,0,4
haidarabdulhaq,0,0,0,0,0,4
khaberni,0,0,0,0,0,4
Aslan__RM,0,0,0,0,0,6
aead_alrawi95,0,0,0,0,0,6
waleeddhary,0,0,0,0,0,6
YaXH5dIypCSttqt,0,0,0,0,0,6
IsraelArabic,0,0,0,0,0,7
rashid88861,0,0,0,0,0,7
Abuyousif2012,0,0,0,0,0,7
h5_ck,0,0,0,0,0,7
zaidalftlay,0,0,0,0,0,7
kbzO0LuffwXLCHb,0,0,0,0,0,7
beram2011,0,0,0,0,0,4
leonesta__,0,0,0,0,0,4
mh_hussam,0,0,0,0,0,4
SHE5WN6ON,0,0,0,0,0,4
iMohammadjr,0,0,0,0,0,4
PepperMintiiii,0,0,0,0,0,4
getFANDOM,0,0,0,0,0,4
linaelsheref,0,0,0,0,0,4
MstrCrash,0,0,0,0,0,4
verge,0,0,0,0,0,8
TheRickWilson,0,0,0,0,0,8
BilalWahab,0,0,0,0,0,8
USSOCOM,0,0,0,0,0,8
NYScanner,0,0,0,0,0,8
KlavanDijk,0,0,0,0,0,8
goal,0,0,0,0,0,8
Channel4News,0,0,0,0,0,1
AnandWrites,0,0,0,0,0,8
PaulWitcover,0,0,0,0,0,9
CfWiJ,0,0,0,0,0,9
craignewman,0,0,0,0,0,9
MarkHarrisNYC,0,0,0,0,0,9
ImpulseSeries,0,0,0,0,0,2
googlemaps,0,0,0,0,0,2
imPatrickT,0,0,0,0,0,2
AlexLoveWJTV,0,0,0,0,0,26
aniyq_,0,0,0,0,0,11
LearnEngUSA,0,0,0,0,0,11
SAB_1973,0,0,0,0,0,11
ix_kyr,0,0,0,0,0,12
DirectPathHLTH,0,0,0,0,0,12
tparsi,0,0,0,0,0,12
angelicmjj,0,0,0,0,0,12
JSchanzer,0,0,0,0,0,12
ninaofnineveh,0,0,0,0,0,12
BiologistDan,0,0,0,0,0,14
Welatdeniz,0,0,0,0,0,14
Beri79Sarya,0,0,0,0,0,14
EtatMajorFR,0,0,0,0,0,13
SOLOESPAA2,0,0,0,0,0,15
AquAhora1,0,0,0,0,0,15
francescatotolo,0,0,0,0,0,15
StephLauren,0,0,0,0,0,16
NippySweetyLass,0,0,0,0,0,16
itvnews,0,0,0,0,0,16
BBCBreakfast,0,0,0,0,0,16
RobinLehner,0,0,0,0,0,13
FinHockey99,0,0,0,0,0,13
mxnaabuhijleh,0,0,0,0,0,13
TheHockeyNews,0,0,0,0,0,13
SaraCivian,0,0,0,0,0,13
specialkgagnon,0,0,0,0,0,13
HKaaman,0,0,0,0,0,13
nowaf_alhendal,0,0,0,0,0,26
USAdarFarsi,0,0,0,0,0,1
JoseArcadioXVI,0,0,0,0,0,24
Pooja_Chaudhuri,0,0,0,0,0,24
ashahshahani,0,0,0,0,0,24
Marwa__Osman,0,0,0,0,0,24
Jay82_LFC,0,0,0,0,0,24
SharayuAil,0,0,0,0,0,24
kenklippenstein,0,0,0,0,0,24
ThatDamnYank,0,0,0,0,0,24
NormOrnstein,0,0,0,0,0,25
no_sm10,0,0,0,0,0,25
ElissaKings,0,0,0,0,0,25
Carrasquillo,0,0,0,0,0,27
gaberivera,0,0,0,0,0,27
ahmermkhan,0,0,0,0,0,28
JoeWestby,0,0,0,0,0,28
johnestevens,0,0,0,0,0,29
zahrani999,0,0,0,0,0,5
Amjadsl7,0,0,0,0,0,34
TomTugendhat,0,0,0,0,0,1
vali_nasr,0,0,0,0,0,14
VeeCee30,0,0,0,0,0,22
Matthew__Barber,0,0,0,0,0,16
bloemendalprijs,0,0,0,0,0,16
NobelPrize,0,0,0,0,0,16
RepRoKhanna,0,0,0,0,0,28
CAPimmigration,0,0,0,0,0,28
BinMaymun,0,0,0,0,0,14
Lil_Watan,0,0,0,0,0,28
waisingrin,0,0,0,0,0,17
haynesdeborah,0,0,0,0,0,17
csdickey,0,0,0,0,0,17
sasaaok,0,0,0,0,0,17
cvvhrn,0,0,0,0,0,17
shannonrwatts,0,0,0,0,0,17
LVaughanJones,0,0,0,0,0,17
fighterpics,0,0,0,0,0,17
benfarmerDT,0,0,0,0,0,17
RAFRed1,0,0,0,0,0,17
Wycked_Yum,0,0,0,0,0,17
KFILE,0,0,0,0,0,17
ryanramsey14,0,0,0,0,0,17
marclamonthill,0,0,0,0,0,17
shaunking,0,0,0,0,0,17
dagaoua,0,0,0,0,0,38
Mohamed76Luluwa,0,0,0,0,0,0
allgeon1,0,0,0,0,0,30
zedaweahmed,0,0,0,0,0,0
blackprints,0,0,0,0,0,2
abdb_iq,0,0,0,0,0,10
nbtaiq,0,0,0,0,0,10
zain_a13,0,0,0,0,0,11
icy_alaa,0,0,0,0,0,12
revolutionshiah,0,0,0,0,0,12
news_kurdishh,0,0,0,0,0,14
nasheriraqi,0,0,0,0,0,19
maten33KORDE,0,0,0,0,0,19
ryamee_q8,0,0,0,0,0,21
Zeseven_,0,0,0,0,0,21
EmanRMA,0,0,0,0,0,21
___MUSAVI,0,0,0,0,0,21
hasf90,0,0,0,0,0,21
BIN__Ksa,0,0,0,0,0,21
wo__88,0,0,0,0,0,21
samihrb93,0,0,0,0,0,21
Bilal___92,0,0,0,0,0,21
GARDlANA_,0,0,0,0,0,21
Shadiwe,0,0,0,0,0,21
ay2_7,0,0,0,0,0,21
sadikasmH,0,0,0,0,0,21
realitycalls8,0,0,0,0,0,23
DatTrumpUSA,0,0,0,0,0,23
realDKirsch,0,0,0,0,0,23
OneCaptainKidd,0,0,0,0,0,23
mogulusi,0,0,0,0,0,23
ThisIsMarisTest,0,0,0,0,0,23
RealOnlineHours,0,0,0,0,0,23
FreeWenger,0,0,0,0,0,23
87dAnIeLsF,0,0,0,0,0,1
easeen313,0,0,0,0,0,0
husseiNn9597772,0,0,0,0,0,0
ma_________ys,0,0,0,0,0,30
zahra_999999,0,0,0,0,0,30
Me__313,0,0,0,0,0,19
OmAdel000,0,0,0,0,0,0
zahra________99,0,0,0,0,0,0
Ma__sah,0,0,0,0,0,0
1iekk,0,0,0,0,0,0
Zhm313,0,0,0,0,0,0
M_qais_313,0,0,0,0,0,0
HassanAlkhfaji8,0,0,0,0,0,0
w_aahjj,0,0,0,0,0,0
InCampNou,0,0,0,0,0,33
interstaIIar,0,0,0,0,0,33
slm06kw,0,0,0,0,0,33
Pll_live,0,0,0,0,0,33
Ebrahim_aljbly,0,0,0,0,0,33
jewez_ksa,0,0,0,0,0,33
zahra_iraq,0,0,0,0,0,6
9XXHH,0,0,0,0,0,6
Salembarca90,0,0,0,0,0,35
0xf5e,0,0,0,0,0,35
The_painful_1,0,0,0,0,0,35
aashour_,0,0,0,0,0,35
MaR7_55,0,0,0,0,0,19
ki_____ki1,0,0,0,0,0,19
Hadeel204068,0,0,0,0,0,19
MazagyA1_z,0,0,0,0,0,32
Fc37H,0,0,0,0,0,32
zz_1_zz,0,0,0,0,0,33
mo96__EN,0,0,0,0,0,33
Murtada_H_MH,0,0,0,0,0,33
mory1y,0,0,0,0,0,34
GHjammal,0,0,0,0,0,34
iitzRenad,0,0,0,0,0,34
m89043ODT,0,0,0,0,0,34
im_best_alone,0,0,0,0,0,34
SpaisyaX69,0,0,0,0,0,34
TradPatrick,0,0,0,0,0,36
centaurinights,0,0,0,0,0,36
_iammiguelll,0,0,0,0,0,38
xxlll_20,0,0,0,0,0,19
90ills,0,0,0,0,0,19
1Ihab_Alnajjar,0,0,0,0,0,19
fatenfaten9595,0,0,0,0,0,31
hwraa566,0,0,0,0,0,31
aS5R2R35NrvCLwU,0,0,0,0,0,31
wajiih_abbas,0,0,0,0,0,10
313KANARI,0,0,0,0,0,10
alrafidain_tv,0,0,0,0,0,8
tbokkk,0,0,0,0,0,10
h6_666h,0,0,0,0,0,10
AlYsairi00,0,0,0,0,0,11
Servanenefrine,0,0,0,0,0,14
NOORAL_RUBAYE,0,0,0,0,0,19
yaaseen313,0,0,0,0,0,0
313HUSSein_Alaa,0,0,0,0,0,0
Abtehal313,0,0,0,0,0,30
auisofficial,0,0,0,0,0,8
zahra______tark,0,0,0,0,0,0
Zainabieh_11,0,0,0,0,0,0
_m4nb_,0,0,0,0,0,32
628_ts,0,0,0,0,0,32
_Yara_Mohamed,0,0,0,0,0,33
TheGodFather10q,0,0,0,0,0,33
506MBS,0,0,0,0,0,34
itsMolhm,0,0,0,0,0,34
Rlxxxl,0,0,0,0,0,34
WeikleforSenate,0,0,0,0,0,36
Meriraq,0,0,0,0,0,37
AzzatAlsaleem,0,0,0,0,0,37
IJPinfo,0,0,0,0,0,29
PhillisAsas,0,0,0,0,0,29
gavinhewitt01,0,0,0,0,0,29
RJ_Bartunek,0,0,0,0,0,29
njo58,0,0,0,0,0,19
Tar5Gi,0,0,0,0,0,19
matueabirealna,0,0,0,0,0,7
Leaan24,0,0,0,0,0,0
Ahmadhussen123,0,0,0,0,0,10
313idealistic14,0,0,0,0,0,10
KRIRQ,0,0,0,0,0,10
sra__a,0,0,0,0,0,10
1_Rlll_47,0,0,0,0,0,10
AhmedALShmkhy,0,0,0,0,0,10
altimemezainab0,0,0,0,0,0,10
dani96_iq,0,0,0,0,0,10
man_sa33,0,0,0,0,0,10
